date,temperature (Kelvin)
20150321190000,
20150321200000,
20150321210000,
20150321220000,
20150321230000,
20150322000000,
20150322010000,
20150322020000,
20150322030000,
20150322040000,
20150322050000,
20150322060000,
20150322070000,
20150322080000,
20150322090000,
20150322100000,
20150322110000,
20150322120000,
20150322130000,
20150322140000,
20150322150000,
20150322160000,
20150322170000,
20150322180000,
20150322190000,
20150322200000,
20150322210000,
20150322220000,
20150322230000,
20150323000000,
20150323010000,
20150323020000,
20150323030000,
20150323040000,
20150323050000,
20150323060000,
20150323070000,
20150323080000,
20150323090000,
20150323100000,
20150323110000,
20150323120000,
20150323130000,
20150323140000,
20150323150000,
20150323160000,
20150323170000,
20150323180000,
20150323190000,
20150323200000,
20150323210000,
20150323220000,
20150323230000,
20150324000000,
20150324010000,
20150324020000,
20150324030000,
20150324040000,
20150324050000,
20150324060000,
20150324070000,
20150324080000,
20150324090000,
20150324100000,
20150324110000,
20150324120000,
20150324130000,
20150324140000,
20150324150000,
20150324160000,
20150324170000,
20150324180000,
20150324190000,
20150324200000,
20150324210000,
20150324220000,
20150324230000,
20150325000000,
20150325010000,
20150325020000,
20150325030000,
20150325040000,
20150325050000,
20150325060000,
20150325070000,
20150325080000,
20150325090000,
20150325100000,
20150325110000,
20150325120000,
20150325130000,
20150325140000,
20150325150000,
20150325160000,
20150325170000,
20150325180000,
20150325190000,
20150325200000,
20150325210000,
20150325220000,
20150325230000,
20150326000000,
20150326010000,
20150326020000,
20150326030000,
20150326040000,
20150326050000,
20150326060000,
20150326070000,
20150326080000,
20150326090000,
20150326100000,
20150326110000,
20150326120000,
20150326130000,
20150326140000,
20150326150000,
20150326160000,
20150326170000,
20150326180000,
20150326190000,
20150326200000,
20150326210000,
20150326220000,
20150326230000,
20150327000000,
20150327010000,
20150327020000,
20150327030000,
20150327040000,
20150327050000,
20150327060000,
20150327070000,
20150327080000,
20150327090000,
20150327100000,
20150327110000,
20150327120000,
20150327130000,
20150327140000,
20150327150000,
20150327160000,
20150327170000,
20150327180000,
20150327190000,
20150327200000,
20150327210000,
20150327220000,
20150327230000,
20150328000000,
20150328010000,
20150328020000,
20150328030000,
20150328040000,
20150328050000,
20150328060000,
20150328070000,
20150328080000,
20150328090000,
20150328100000,
20150328110000,
20150328120000,
20150328130000,
20150328140000,
20150328150000,
20150328160000,
20150328170000,
20150328180000,
20150328190000,
20150328200000,
20150328210000,
20150328220000,
20150328230000,
20150329000000,
20150329010000,
20150329020000,
20150329030000,
20150329040000,
20150329050000,
20150329060000,
20150329070000,
20150329080000,
20150329090000,
20150329100000,
20150329110000,
20150329120000,
20150329130000,
20150329140000,
20150329150000,
20150329160000,
20150329170000,
20150329180000,
20150329190000,
20150329200000,
20150329210000,
20150329220000,
20150329230000,
20150330000000,
20150330010000,
20150330020000,
20150330030000,
20150330040000,
20150330050000,
20150330060000,
20150330070000,
20150330080000,
20150330090000,
20150330100000,
20150330110000,
20150330120000,
20150330130000,
20150330140000,
20150330150000,
20150330160000,
20150330170000,
20150330180000,
20150330190000,
20150330200000,
20150330210000,
20150330220000,
20150330230000,
20150331000000,
20150331010000,
20150331020000,
20150331030000,
20150331040000,
20150331050000,
20150331060000,
20150331070000,
20150331080000,
20150331090000,
20150331100000,
20150331110000,
20150331120000,
20150331130000,
20150331140000,
20150331150000,
20150331160000,
20150331170000,
20150331180000,
20150331190000,
20150331200000,
20150331210000,
20150331220000,
20150331230000,
20150401000000,
20150401010000,
20150401020000,
20150401030000,
20150401040000,
20150401050000,
20150401060000,
20150401070000,
20150401080000,
20150401090000,
20150401100000,
20150401110000,
20150401120000,
20150401130000,
20150401140000,
20150401150000,
20150401160000,
20150401170000,
20150401180000,
20150401190000,
20150401200000,
20150401210000,
20150401220000,
20150401230000,
20150402000000,
20150402010000,
20150402020000,
20150402030000,
20150402040000,
20150402050000,
20150402060000,
20150402070000,
20150402080000,
20150402090000,
20150402100000,
20150402110000,
20150402120000,
20150402130000,
20150402140000,
20150402150000,
20150402160000,
20150402170000,
20150402180000,
20150402190000,
20150402200000,
20150402210000,
20150402220000,
20150402230000,
20150403000000,
20150403010000,
20150403020000,
20150403030000,
20150403040000,
20150403050000,
20150403060000,
20150403070000,
20150403080000,
20150403090000,
20150403100000,
20150403110000,
20150403120000,
20150403130000,
20150403140000,
20150403150000,
20150403160000,
20150403170000,
20150403180000,
20150403190000,
20150403200000,
20150403210000,
20150403220000,
20150403230000,
20150404000000,
20150404010000,
20150404020000,
20150404030000,
20150404040000,
20150404050000,
20150404060000,
20150404070000,
20150404080000,
20150404090000,
20150404100000,
20150404110000,
20150404120000,
20150404130000,
20150404140000,
20150404150000,
20150404160000,
20150404170000,
20150404180000,
20150404190000,
20150404200000,
20150404210000,
20150404220000,
20150404230000,
20150405000000,
20150405010000,
20150405020000,
20150405030000,
20150405040000,
20150405050000,
20150405060000,
20150405070000,
20150405080000,
20150405090000,
20150405100000,
20150405110000,
20150405120000,
20150405130000,
20150405140000,
20150405150000,
20150405160000,
20150405170000,
20150405180000,
20150405190000,
20150405200000,
20150405210000,
20150405220000,
20150405230000,
20150406000000,
20150406010000,
20150406020000,
20150406030000,
20150406040000,
20150406050000,
20150406060000,
20150406070000,
20150406080000,
20150406090000,
20150406100000,
20150406110000,
20150406120000,
20150406130000,
20150406140000,
20150406150000,
20150406160000,
20150406170000,
20150406180000,
20150406190000,
20150406200000,
20150406210000,
20150406220000,
20150406230000,
20150407000000,
20150407010000,
20150407020000,
20150407030000,
20150407040000,
20150407050000,
20150407060000,
20150407070000,
20150407080000,
20150407090000,
20150407100000,
20150407110000,
20150407120000,
20150407130000,
20150407140000,
20150407150000,
20150407160000,
20150407170000,
20150407180000,
20150407190000,
20150407200000,
20150407220000,
20150407230000,
20150408000000,
20150408010000,
20150408020000,
20150408030000,
20150408040000,
20150408050000,
20150408060000,
20150408070000,
20150408080000,
20150408090000,
20150408100000,
20150408110000,
20150408120000,
20150408130000,
20150408140000,
20150408150000,
20150408160000,
20150408170000,
20150408180000,
20150408190000,
20150408200000,
20150408210000,
20150408220000,
20150408230000,
20150409000000,
20150409010000,
20150409020000,
20150409030000,
20150409040000,
20150409050000,
20150409060000,
20150409070000,
20150409080000,
20150409090000,
20150409100000,
20150409110000,
20150409120000,
20150409130000,
20150409140000,
20150409150000,
20150409160000,
20150409170000,
20150409180000,
20150409190000,
20150409200000,
20150409210000,
20150409220000,
20150409230000,
20150410000000,
20150410010000,
20150410020000,
20150410030000,
20150410040000,
20150410050000,
20150410060000,
20150410070000,
20150410080000,
20150410090000,
20150410100000,
20150410110000,
20150410120000,
20150410130000,
20150410140000,
20150410150000,
20150410160000,
20150410170000,
20150410180000,
20150410190000,
20150410200000,
20150410210000,
20150410220000,
20150410230000,
20150411000000,
20150411010000,
20150411020000,
20150411030000,
20150411040000,
20150411050000,
20150411060000,
20150411070000,
20150411080000,
20150411090000,
20150411100000,
20150411110000,
20150411120000,
20150411130000,
20150411140000,
20150411150000,
20150411160000,
20150411170000,
20150411180000,
20150411190000,
20150411200000,
20150411210000,
20150411220000,
20150411230000,
20150412000000,
20150412010000,
20150412020000,
20150412030000,
20150412040000,
20150412050000,
20150412060000,
20150412070000,
20150412080000,
20150412090000,
20150412100000,
20150412110000,
20150412120000,
20150412130000,
20150412140000,
20150412150000,
20150412160000,
20150412170000,
20150412180000,
20150412190000,
20150412200000,
20150412210000,
20150412220000,
20150412230000,
20150413000000,
20150413010000,
20150413020000,
20150413030000,
20150413040000,
20150413050000,
20150413060000,
20150413070000,
20150413080000,
20150413090000,
20150413100000,
20150413110000,
20150413120000,
20150413130000,
20150413140000,
20150413150000,
20150413160000,
20150413170000,
20150413180000,
20150413190000,
20150413200000,
20150413210000,
20150413220000,
20150413230000,
20150414000000,
20150414010000,
20150414020000,
20150414030000,
20150414040000,
20150414050000,
20150414060000,
20150414070000,
20150414080000,
20150414090000,
20150414100000,
20150414110000,
20150414120000,
20150414130000,
20150414140000,
20150414150000,
20150414160000,
20150414170000,
20150414180000,
20150414190000,
20150414200000,
20150414210000,
20150414220000,
20150414230000,
20150415000000,
20150415010000,
20150415020000,
20150415030000,
20150415040000,
20150415050000,
20150415060000,
20150415070000,
20150415080000,
20150415100000,
20150415110000,
20150415120000,
20150415130000,
20150415140000,
20150415150000,
20150415160000,
20150415170000,
20150415180000,
20150415190000,
20150415200000,
20150415210000,
20150415220000,
20150415230000,
20150416000000,
20150416010000,
20150416020000,
20150416030000,
20150416040000,
20150416050000,
20150416060000,
20150416070000,
20150416080000,
20150416090000,
20150416100000,
20150416110000,
20150416120000,
20150416130000,
20150416140000,
20150416150000,
20150416160000,
20150416170000,
20150416180000,
20150416190000,
20150416200000,
20150416210000,
20150416220000,
20150416230000,
20150417000000,
20150417010000,
20150417020000,
20150417030000,
20150417040000,
20150417050000,
20150417060000,
20150417070000,
20150417080000,
20150417090000,
20150417100000,
20150417110000,
20150417120000,
20150417130000,
20150417140000,
20150417150000,
20150417160000,
20150417170000,
20150417180000,
20150417190000,
20150417200000,
20150417210000,
20150417220000,
20150417230000,
20150418000000,
20150418010000,
20150418020000,
20150418030000,
20150418040000,
20150418050000,
20150418060000,
20150418070000,
20150418080000,
20150418090000,
20150418100000,
20150418110000,
20150418120000,
20150418130000,
20150418140000,
20150418150000,
20150418160000,
20150418170000,
20150418180000,
20150418190000,
20150418200000,
20150418210000,
20150418220000,
20150418230000,
20150419000000,
20150419010000,
20150419020000,
20150419030000,
20150419040000,
20150419050000,
20150419060000,
20150419070000,
20150419080000,
20150419090000,
20150419100000,
20150419110000,
20150419120000,
20150419130000,
20150419140000,
20150419150000,
20150419160000,
20150419170000,
20150419180000,
20150419190000,
20150419200000,
20150419210000,
20150419220000,
20150419230000,
20150420000000,
20150420010000,
20150420020000,
20150420030000,
20150420040000,
20150420050000,
20150420060000,
20150420070000,
20150420080000,
20150420090000,
20150420100000,
20150420110000,
20150420120000,
20150420130000,
20150420140000,
20150420150000,
20150420160000,
20150420170000,
20150420180000,
20150420190000,
20150420200000,
20150420210000,
20150420220000,
20150420230000,
20150421000000,
20150421010000,
20150421020000,
20150421030000,
20150421040000,
20150421050000,
20150421060000,
20150421070000,
20150421080000,
20150421090000,
20150421100000,
20150421110000,
20150421120000,
20150421130000,
20150421140000,
20150421150000,
20150421160000,
20150421170000,
20150421180000,
20150421190000,
20150421200000,
20150421210000,
20150421220000,
20150421230000,
20150422000000,
20150422010000,
20150422020000,
20150422030000,
20150422040000,
20150422050000,
20150422060000,
20150422070000,
20150422080000,
20150422090000,
20150422100000,
20150422110000,
20150422120000,
20150422130000,
20150422140000,
20150422150000,
20150422160000,
20150422170000,
20150422180000,
20150422190000,
20150422200000,
20150422210000,
20150422220000,
20150422230000,
20150423000000,
20150423010000,
20150423020000,
20150423030000,
20150423040000,
20150423050000,
20150423060000,
20150423070000,
20150423080000,
20150423090000,
20150423100000,
20150423110000,
20150423120000,
20150423130000,
20150423140000,
20150423150000,
20150423160000,
20150423170000,
20150423180000,
20150423190000,
20150423200000,
20150423210000,
20150423220000,
20150423230000,
20150424000000,
20150424010000,
20150424020000,
20150424030000,
20150424040000,
20150424050000,
20150424060000,
20150424070000,
20150424080000,
20150424100000,
20150424110000,
20150424120000,
20150424130000,
20150424140000,
20150424150000,
20150424160000,
20150424170000,
20150424180000,
20150424190000,
20150424200000,
